time_step,fair_value,bid_price,ask_price,spread,order_type,trade_executed,trade_size,starting_inventory,ending_inventory,inventory,starting_cash,ending_cash,cash,pnl
176,97.023686219843,96.023686219843,98.023686219843,2.0,sell,True,1,0,1,1,58.46859279268824,-37.55509342715476,-37.55509342715476,59.46859279268824
177,96.15214392127076,95.05214392127077,97.05214392127077,2.0,sell,True,1,1,2,2,-37.55509342715476,-132.60723734842554,-132.60723734842554,59.697050494115985
178,95.98369238947707,94.78369238947707,96.78369238947707,2.0,buy,True,1,2,1,1,-132.60723734842554,-35.823544958948474,-35.823544958948474,60.160147430528596
179,96.79336934615742,95.69336934615743,97.69336934615743,2.0,sell,True,1,1,2,2,-35.823544958948474,-131.5169143051059,-131.5169143051059,62.06982438720894
180,97.50683341076528,96.30683341076528,98.30683341076528,2.0,none,False,0,2,2,2,-131.5169143051059,-131.5169143051059,-131.5169143051059,63.496752516424664
181,97.2675954686207,96.0675954686207,98.0675954686207,2.0,buy,True,1,2,1,1,-131.5169143051059,-33.449318836485205,-33.449318836485205,63.81827663213549
182,97.77454571873947,96.67454571873948,98.67454571873948,2.0,none,False,0,1,1,1,-33.449318836485205,-33.449318836485205,-33.449318836485205,64.32522688225427
183,98.68140639567969,97.58140639567969,99.58140639567969,2.0,sell,True,1,1,2,2,-33.449318836485205,-131.0307252321649,-131.0307252321649,66.33208755919446
184,98.77367101514737,97.57367101514737,99.57367101514737,2.0,buy,True,1,2,1,1,-131.0307252321649,-31.457054217017543,-31.457054217017543,67.31661679812983
185,98.21251428439024,97.11251428439024,99.11251428439024,2.0,buy,True,1,1,0,0,-31.457054217017543,67.6554600673727,67.6554600673727,67.6554600673727
186,97.884773371787,96.884773371787,98.884773371787,2.0,buy,True,1,0,-1,-1,67.6554600673727,166.5402334391597,166.5402334391597,68.65546006737269
187,97.21486283419402,96.31486283419402,98.31486283419402,2.0,buy,True,1,-1,-2,-2,166.5402334391597,264.8550962733537,264.8550962733537,70.42537060496565
188,97.45937675614215,96.65937675614215,98.65937675614215,2.0,buy,True,1,-2,-3,-3,264.8550962733537,363.51447302949583,363.51447302949583,71.13634276106939
189,97.5881607221917,96.8881607221917,98.8881607221917,2.0,sell,True,1,-3,-2,-2,363.51447302949583,266.62631230730415,266.62631230730415,71.44999086292074
190,96.85955969665284,96.05955969665284,98.05955969665284,2.0,buy,True,1,-2,-3,-3,266.62631230730415,364.685872003957,364.685872003957,74.10719291399846
191,96.61776742502911,95.91776742502911,97.91776742502911,2.0,buy,True,1,-3,-4,-4,364.685872003957,462.6036394289861,462.6036394289861,76.13256972886967
192,97.14022684081716,96.54022684081717,98.54022684081717,2.0,sell,True,1,-4,-3,-3,462.6036394289861,366.06341258816894,366.06341258816894,74.64273206571744
193,97.80407541112771,97.10407541112771,99.10407541112771,2.0,buy,True,1,-3,-4,-4,366.06341258816894,465.16748799929667,465.16748799929667,73.95118635478582
194,96.84284198522774,96.24284198522774,98.24284198522774,2.0,sell,True,1,-4,-3,-3,465.16748799929667,368.9246460140689,368.9246460140689,78.39612005838569
195,96.5427626726681,95.8427626726681,97.8427626726681,2.0,sell,True,1,-3,-2,-2,368.9246460140689,273.08188334140084,273.08188334140084,79.99635799606463
196,96.84627198315589,96.04627198315589,98.04627198315589,2.0,none,False,0,-2,-2,-2,273.08188334140084,273.08188334140084,273.08188334140084,79.38933937508907
197,97.74549544858786,96.94549544858786,98.94549544858786,2.0,buy,True,1,-2,-3,-3,273.08188334140084,372.0273787899887,372.0273787899887,78.79089244422511
198,97.05026014015743,96.35026014015743,98.35026014015743,2.0,sell,True,1,-3,-2,-2,372.0273787899887,275.67711864983124,275.67711864983124,81.57659836951638
199,97.17819930401747,96.37819930401747,98.37819930401747,2.0,sell,True,1,-2,-1,-1,275.67711864983124,179.29891934581377,179.29891934581377,82.1207200417963
200,97.71199550072996,96.81199550072995,98.81199550072995,2.0,sell,True,1,-1,0,0,179.29891934581377,82.48692384508382,82.48692384508382,82.48692384508382
201,98.20784680464052,97.20784680464052,99.20784680464052,2.0,sell,True,1,0,1,1,82.48692384508382,-14.720922959556702,-14.720922959556702,83.48692384508382
202,99.1372883507087,98.0372883507087,100.0372883507087,2.0,buy,True,1,1,0,0,-14.720922959556702,85.316365391152,85.316365391152,85.316365391152
203,98.7612028394981,97.7612028394981,99.7612028394981,2.0,sell,True,1,0,1,1,85.316365391152,-12.444837448346092,-12.444837448346092,86.316365391152
204,98.55451172253134,97.45451172253135,99.45451172253135,2.0,none,False,0,1,1,1,-12.444837448346092,-12.444837448346092,-12.444837448346092,86.10967427418525
205,97.70650467821747,96.60650467821748,98.60650467821748,2.0,sell,True,1,1,2,2,-12.444837448346092,-109.05134212656357,-109.05134212656357,86.36166722987137
206,96.91030728910943,95.71030728910942,97.71030728910942,2.0,none,False,0,2,2,2,-109.05134212656357,-109.05134212656357,-109.05134212656357,84.76927245165528
207,97.61089376728702,96.41089376728702,98.41089376728702,2.0,buy,True,1,2,1,1,-109.05134212656357,-10.640448359276547,-10.640448359276547,86.97044540801048
208,98.57858247031636,97.47858247031637,99.47858247031637,2.0,none,False,0,1,1,1,-10.640448359276547,-10.640448359276547,-10.640448359276547,87.93813411103982
209,98.27299000093326,97.17299000093327,99.17299000093327,2.0,buy,True,1,1,0,0,-10.640448359276547,88.53254164165672,88.53254164165672,88.53254164165672
210,98.28491158028741,97.28491158028741,99.28491158028741,2.0,sell,True,1,0,1,1,88.53254164165672,-8.752369938630693,-8.752369938630693,89.53254164165672
211,98.92957341646753,97.82957341646754,99.82957341646754,2.0,sell,True,1,1,2,2,-8.752369938630693,-106.58194335509823,-106.58194335509823,91.27720347783684
212,99.20074362867042,98.00074362867042,100.00074362867042,2.0,none,False,0,2,2,2,-106.58194335509823,-106.58194335509823,-106.58194335509823,91.81954390224261
213,99.61536091608258,98.41536091608258,100.41536091608258,2.0,sell,True,1,2,3,3,-106.58194335509823,-204.9973042711808,-204.9973042711808,93.84877847706693
214,100.54630837855873,99.24630837855874,101.24630837855874,2.0,sell,True,1,3,4,4,-204.9973042711808,-304.24361264973953,-304.24361264973953,97.9416208644954
215,100.62265419145524,99.22265419145523,101.22265419145523,2.0,buy,True,1,4,3,3,-304.24361264973953,-203.0209584582843,-203.0209584582843,98.84700411608142
216,101.08470662006549,99.78470662006549,101.78470662006549,2.0,sell,True,1,3,4,4,-203.0209584582843,-302.80566507834976,-302.80566507834976,101.5331614019122
217,101.7461686578467,100.34616865784669,102.34616865784669,2.0,sell,True,1,4,5,5,-302.80566507834976,-403.15183373619647,-403.15183373619647,105.579009553037
218,101.2338955362286,99.7338955362286,101.7338955362286,2.0,sell,True,1,5,6,6,-403.15183373619647,-502.88572927242507,-502.88572927242507,104.51764394494654
219,100.99187414448512,99.39187414448513,101.39187414448513,2.0,sell,True,1,6,7,7,-502.88572927242507,-602.2776034169102,-602.2776034169102,104.66551559448567
220,100.3555538588005,98.6555538588005,100.6555538588005,2.0,sell,True,1,7,8,8,-602.2776034169102,-700.9331572757108,-700.9331572757108,101.91127359469328
221,100.03623154512907,98.23623154512907,100.23623154512907,2.0,none,False,0,8,8,8,-700.9331572757108,-700.9331572757108,-700.9331572757108,99.3566950853218
222,100.43859904579347,98.63859904579347,100.63859904579347,2.0,buy,True,1,8,7,7,-700.9331572757108,-600.2945582299172,-600.2945582299172,102.77563509063702
223,101.33472420134753,99.63472420134752,101.63472420134752,2.0,sell,True,1,7,8,8,-600.2945582299172,-699.9292824312647,-699.9292824312647,110.7485111795155
224,101.3118798950451,99.5118798950451,101.5118798950451,2.0,none,False,0,8,8,8,-699.9292824312647,-699.9292824312647,-699.9292824312647,110.56575672909605
225,101.69309857393814,99.89309857393815,101.89309857393815,2.0,buy,True,1,8,7,7,-699.9292824312647,-598.0361838573266,-598.0361838573266,113.81550616024037
226,102.27896431020278,100.57896431020278,102.57896431020278,2.0,buy,True,1,7,6,6,-598.0361838573266,-495.4572195471238,-495.4572195471238,118.2165663140928
227,102.66253862079319,101.06253862079319,103.06253862079319,2.0,sell,True,1,6,7,7,-495.4572195471238,-596.519758167917,-596.519758167917,122.11801217763536
228,102.60905959831223,100.90905959831223,102.90905959831223,2.0,buy,True,1,7,6,6,-596.519758167917,-493.6106985696047,-493.6106985696047,122.04365902026865
229,103.10093047173945,101.50093047173945,103.50093047173945,2.0,sell,True,1,6,7,7,-493.6106985696047,-595.1116290413441,-595.1116290413441,126.59488426083192
230,102.64276332569185,100.94276332569184,102.94276332569184,2.0,buy,True,1,7,6,6,-595.1116290413441,-492.1688657156523,-492.1688657156523,123.68771423849881
231,102.02793191259488,100.42793191259489,102.42793191259489,2.0,sell,True,1,6,7,7,-492.1688657156523,-592.5967976282473,-592.5967976282473,121.59872575991687
232,102.55231113156309,100.85231113156308,102.85231113156308,2.0,buy,True,1,7,6,6,-592.5967976282473,-489.7444864966842,-489.7444864966842,125.56938029269429
233,102.5207083059885,100.92070830598851,102.92070830598851,2.0,none,False,0,6,6,6,-489.7444864966842,-489.7444864966842,-489.7444864966842,125.37976333924689
234,103.47392235175462,101.87392235175463,103.87392235175463,2.0,buy,True,1,6,5,5,-489.7444864966842,-385.8705641449296,-385.8705641449296,131.49904761384352
235,102.6749745679362,101.1749745679362,103.1749745679362,2.0,buy,True,1,5,4,4,-385.8705641449296,-282.69558957699337,-282.69558957699337,128.00430869475144
236,102.03385765530702,100.63385765530701,102.63385765530701,2.0,sell,True,1,4,5,5,-282.69558957699337,-383.32944723230037,-383.32944723230037,126.83984104423473
237,101.58248030887356,100.08248030887356,102.08248030887356,2.0,none,False,0,5,5,5,-383.32944723230037,-383.32944723230037,-383.32944723230037,124.58295431206739
238,101.68919824247077,100.18919824247077,102.18919824247077,2.0,buy,True,1,5,4,4,-383.32944723230037,-281.1402489898296,-281.1402489898296,125.61654398005345
239,102.42612063699666,101.02612063699665,103.02612063699665,2.0,sell,True,1,4,5,5,-281.1402489898296,-382.1663696268263,-382.1663696268263,129.96423355815705
240,102.57424907624932,101.07424907624932,103.07424907624932,2.0,buy,True,1,5,4,4,-382.1663696268263,-279.09212055057696,-279.09212055057696,131.2048757544203
241,101.94297641702948,100.54297641702948,102.54297641702948,2.0,sell,True,1,4,5,5,-279.09212055057696,-379.63509696760644,-379.63509696760644,130.079785117541
242,101.89843479156086,100.39843479156086,102.39843479156086,2.0,none,False,0,5,5,5,-379.63509696760644,-379.63509696760644,-379.63509696760644,129.85707699019787
243,101.69984967606474,100.19984967606474,102.19984967606474,2.0,sell,True,1,5,6,6,-379.63509696760644,-479.8349466436712,-479.8349466436712,130.36415141271732
244,100.8070678246498,99.20706782464981,101.20706782464981,2.0,sell,True,1,6,7,7,-479.8349466436712,-579.042014468321,-579.042014468321,126.60746030422763
245,100.41473884833427,98.71473884833426,100.71473884833426,2.0,none,False,0,7,7,7,-579.042014468321,-579.042014468321,-579.042014468321,123.86115747001884
246,99.65164197275719,97.95164197275719,99.95164197275719,2.0,none,False,0,7,7,7,-579.042014468321,-579.042014468321,-579.042014468321,118.51947934097939
247,99.86427727524311,98.16427727524311,100.16427727524311,2.0,none,False,0,7,7,7,-579.042014468321,-579.042014468321,-579.042014468321,120.00792645838078
248,99.31565154937319,97.61565154937318,99.61565154937318,2.0,buy,True,1,7,6,6,-579.042014468321,-479.4263629189478,-479.4263629189478,116.46754637729134
249,99.20109355741184,97.60109355741184,99.60109355741184,2.0,none,False,0,6,6,6,-479.4263629189478,-479.4263629189478,-479.4263629189478,115.78019842552328
250,100.18115607834544,98.58115607834544,100.58115607834544,2.0,sell,True,1,6,7,7,-479.4263629189478,-578.0075189972932,-578.0075189972932,123.26057355112482
251,100.4004179028357,98.7004179028357,100.7004179028357,2.0,none,False,0,7,7,7,-578.0075189972932,-578.0075189972932,-578.0075189972932,124.79540632255669
252,101.29559830348646,99.59559830348645,101.59559830348645,2.0,buy,True,1,7,6,6,-578.0075189972932,-476.4119206938068,-476.4119206938068,131.3616691271119
253,101.61645457787053,100.01645457787053,102.01645457787053,2.0,buy,True,1,6,5,5,-476.4119206938068,-374.39546611593624,-374.39546611593624,133.68680677341638
254,100.76658431567286,99.26658431567286,101.26658431567286,2.0,buy,True,1,5,4,4,-374.39546611593624,-273.1288818002634,-273.1288818002634,129.93745546242803
255,100.95420670591199,99.55420670591198,101.55420670591198,2.0,buy,True,1,4,3,3,-273.1288818002634,-171.57467509435142,-171.57467509435142,131.28794502338454
256,101.36811836567006,100.06811836567006,102.06811836567006,2.0,none,False,0,3,3,3,-171.57467509435142,-171.57467509435142,-171.57467509435142,132.52968000265875
257,101.27618101848414,99.97618101848414,101.97618101848414,2.0,sell,True,1,3,4,4,-171.57467509435142,-271.55085611283556,-271.55085611283556,133.553867961101
258,101.8518370717776,100.45183707177759,102.45183707177759,2.0,sell,True,1,4,5,5,-271.55085611283556,-372.0026931846131,-372.0026931846131,137.25649217427485
259,102.71917398866862,101.21917398866862,103.21917398866862,2.0,sell,True,1,5,6,6,-372.0026931846131,-473.22186717328174,-473.22186717328174,143.09317675872995
260,103.01444343547358,101.41444343547359,103.41444343547359,2.0,none,False,0,6,6,6,-473.22186717328174,-473.22186717328174,-473.22186717328174,144.86479343955972
261,103.6677057547737,102.06770575477371,104.06770575477371,2.0,buy,True,1,6,5,5,-473.22186717328174,-369.154161418508,-369.154161418508,149.18436735536056
262,103.28292938000217,101.78292938000217,103.78292938000217,2.0,none,False,0,5,5,5,-369.154161418508,-369.154161418508,-369.154161418508,147.26048548150288
263,103.42134347864035,101.92134347864035,103.92134347864035,2.0,buy,True,1,5,4,4,-369.154161418508,-265.2328179398677,-265.2328179398677,148.45255597469372
264,103.79869946106454,102.39869946106454,104.39869946106454,2.0,sell,True,1,4,5,5,-265.2328179398677,-367.63151740093224,-367.63151740093224,151.36197990439052
265,103.7996438153004,102.2996438153004,104.2996438153004,2.0,buy,True,1,5,4,4,-367.63151740093224,-263.33187358563185,-263.33187358563185,151.86670167556974
266,102.87936538366762,101.47936538366761,103.47936538366761,2.0,buy,True,1,4,3,3,-263.33187358563185,-159.85250820196424,-159.85250820196424,148.78558794903861
267,102.38010118849162,101.08010118849162,103.08010118849162,2.0,sell,True,1,3,4,4,-159.85250820196424,-260.93260939045587,-260.93260939045587,148.58779536351062
268,103.05201841630398,101.65201841630397,103.65201841630397,2.0,sell,True,1,4,5,5,-260.93260939045587,-362.58462780675984,-362.58462780675984,152.6754642747601
269,104.05116325005888,102.55116325005888,104.55116325005888,2.0,buy,True,1,5,4,4,-362.58462780675984,-258.03346455670095,-258.03346455670095,158.17118844353456
270,103.13162659634811,101.73162659634811,103.73162659634811,2.0,none,False,0,4,4,4,-258.03346455670095,-258.03346455670095,-258.03346455670095,154.4930418286915
271,103.07262824285138,101.67262824285137,103.67262824285137,2.0,sell,True,1,4,5,5,-258.03346455670095,-359.7060927995523,-359.7060927995523,155.65704841470455
272,102.43560653729763,100.93560653729763,102.93560653729763,2.0,sell,True,1,5,6,6,-359.7060927995523,-460.64169933684997,-460.64169933684997,153.9719398869358
273,102.41905814167966,100.81905814167966,102.81905814167966,2.0,buy,True,1,6,5,5,-460.64169933684997,-357.8226411951703,-357.8226411951703,154.27264951322792
274,102.08567492900984,100.58567492900984,102.58567492900984,2.0,sell,True,1,5,6,6,-357.8226411951703,-458.40831612418015,-458.40831612418015,154.10573344987893
275,101.74528225616777,100.14528225616777,102.14528225616777,2.0,buy,True,1,6,5,5,-458.40831612418015,-356.26303386801237,-356.26303386801237,152.4633774128265
276,102.6356693352942,101.1356693352942,103.1356693352942,2.0,none,False,0,5,5,5,-356.26303386801237,-356.26303386801237,-356.26303386801237,156.91531280845857
277,102.73586255323777,101.23586255323777,103.23586255323777,2.0,buy,True,1,5,4,4,-356.26303386801237,-253.0271713147746,-253.0271713147746,157.91627889817647
278,102.38241012578976,100.98241012578976,102.98241012578976,2.0,none,False,0,4,4,4,-253.0271713147746,-253.0271713147746,-253.0271713147746,156.50246918838445
279,102.19076023979125,100.79076023979124,102.79076023979124,2.0,sell,True,1,4,5,5,-253.0271713147746,-353.8179315545658,-353.8179315545658,157.13586964439043
280,102.5060810127575,101.0060810127575,103.0060810127575,2.0,buy,True,1,5,4,4,-353.8179315545658,-250.8118505418083,-250.8118505418083,159.21247350922172
281,101.88124609554656,100.48124609554655,102.48124609554655,2.0,sell,True,1,4,5,5,-250.8118505418083,-351.29309663735484,-351.29309663735484,158.11313384037794
282,102.13206357983658,100.63206357983658,102.63206357983658,2.0,none,False,0,5,5,5,-351.29309663735484,-351.29309663735484,-351.29309663735484,159.3672212618281
283,101.53918005653713,100.03918005653713,102.03918005653713,2.0,sell,True,1,5,6,6,-351.29309663735484,-451.33227669389197,-451.33227669389197,157.90280364533083
284,101.4154122466819,99.8154122466819,101.8154122466819,2.0,buy,True,1,6,5,5,-451.33227669389197,-349.5168644472101,-349.5168644472101,157.5601967861994
285,102.36170587832528,100.86170587832528,102.86170587832528,2.0,buy,True,1,5,4,4,-349.5168644472101,-246.65515856888481,-246.65515856888481,162.7916649444163
286,101.67846220593574,100.27846220593574,102.27846220593574,2.0,sell,True,1,4,5,5,-246.65515856888481,-346.93362077482055,-346.93362077482055,161.45869025485814
287,100.8648806084988,99.3648806084988,101.3648806084988,2.0,none,False,0,5,5,5,-346.93362077482055,-346.93362077482055,-346.93362077482055,157.3907822676734
288,101.69074036546714,100.19074036546714,102.19074036546714,2.0,buy,True,1,5,4,4,-346.93362077482055,-244.7428804093534,-244.7428804093534,162.02008105251514
289,102.35502671300493,100.95502671300493,102.95502671300493,2.0,sell,True,1,4,5,5,-244.7428804093534,-345.69790712235834,-345.69790712235834,166.0772264426663
290,102.37277074314396,100.87277074314396,102.87277074314396,2.0,sell,True,1,5,6,6,-345.69790712235834,-446.5706778655023,-446.5706778655023,167.6659465933614
291,103.3332600083507,101.73326000835071,103.73326000835071,2.0,sell,True,1,6,7,7,-446.5706778655023,-548.303937873853,-548.303937873853,175.0288821846019
292,103.100432034845,101.400432034845,103.400432034845,2.0,none,False,0,7,7,7,-548.303937873853,-548.303937873853,-548.303937873853,173.39908637006204
293,103.11691381803078,101.41691381803078,103.41691381803078,2.0,none,False,0,7,7,7,-548.303937873853,-548.303937873853,-548.303937873853,173.5144588523625
294,103.84496768688795,102.14496768688795,104.14496768688795,2.0,sell,True,1,7,8,8,-548.303937873853,-650.448905560741,-650.448905560741,180.31083593436267
295,103.67485253399065,101.87485253399065,103.87485253399065,2.0,none,False,0,8,8,8,-650.448905560741,-650.448905560741,-650.448905560741,178.9499147111842
296,103.69032788560996,101.89032788560996,103.89032788560996,2.0,none,False,0,8,8,8,-650.448905560741,-650.448905560741,-650.448905560741,179.07371752413871
297,103.25600585217562,101.45600585217562,103.45600585217562,2.0,sell,True,1,8,9,9,-650.448905560741,-751.9049114129166,-751.9049114129166,177.39914125666394
298,104.2538105186343,102.35381051863429,104.35381051863429,2.0,buy,True,1,9,8,8,-751.9049114129166,-647.5511008942823,-647.5511008942823,186.47938325479208
299,104.33097167404205,102.53097167404205,104.53097167404205,2.0,sell,True,1,8,9,9,-647.5511008942823,-750.0820725683243,-750.0820725683243,188.89667249805416
300,104.41783179995939,102.51783179995938,104.51783179995938,2.0,buy,True,1,9,8,8,-750.0820725683243,-645.5642407683649,-645.5642407683649,189.77841363131017
301,103.7951365473736,101.9951365473736,103.9951365473736,2.0,sell,True,1,8,9,9,-645.5642407683649,-747.5593773157385,-747.5593773157385,186.59685161062396
302,103.2622614394894,101.36226143948939,103.36226143948939,2.0,none,False,0,9,9,9,-747.5593773157385,-747.5593773157385,-747.5593773157385,181.80097563966604
303,102.349556037684,100.44955603768399,102.44955603768399,2.0,none,False,0,9,9,9,-747.5593773157385,-747.5593773157385,-747.5593773157385,173.58662702341746
304,102.760011799734,100.860011799734,102.860011799734,2.0,none,False,0,9,9,9,-747.5593773157385,-747.5593773157385,-747.5593773157385,177.2807288818675
305,102.53216930471596,100.63216930471596,102.63216930471596,2.0,sell,True,1,9,10,10,-747.5593773157385,-848.1915466204545,-848.1915466204545,177.1301464267052
306,103.49380558203553,101.49380558203553,103.49380558203553,2.0,buy,True,1,10,9,9,-848.1915466204545,-744.6977410384189,-744.6977410384189,186.74650919990086
307,103.49838788230147,101.59838788230147,103.59838788230147,2.0,sell,True,1,9,10,10,-744.6977410384189,-846.2961289207204,-846.2961289207204,188.68774990229429
308,104.24676863041009,102.24676863041009,104.24676863041009,2.0,sell,True,1,10,11,11,-846.2961289207204,-948.5428975511305,-948.5428975511305,198.17155738338045
309,104.16062477935857,102.06062477935858,104.06062477935858,2.0,none,False,0,11,11,11,-948.5428975511305,-948.5428975511305,-948.5428975511305,197.22397502181377
310,103.9805820188513,101.8805820188513,103.8805820188513,2.0,buy,True,1,11,10,10,-948.5428975511305,-844.6623155322792,-844.6623155322792,195.14350465623363
311,103.91956322082076,101.91956322082076,103.91956322082076,2.0,none,False,0,10,10,10,-844.6623155322792,-844.6623155322792,-844.6623155322792,194.5333166759284
312,103.59668568892363,101.59668568892363,103.59668568892363,2.0,sell,True,1,10,11,11,-844.6623155322792,-946.2590012212029,-946.2590012212029,193.3045413569571
313,104.30021627362501,102.20021627362502,104.20021627362502,2.0,none,False,0,11,11,11,-946.2590012212029,-946.2590012212029,-946.2590012212029,201.04337778867216
314,105.01890064196155,102.91890064196156,104.91890064196156,2.0,buy,True,1,11,10,10,-946.2590012212029,-841.3401005792414,-841.3401005792414,208.84890584037407
315,105.45633549240752,103.45633549240752,105.45633549240752,2.0,none,False,0,10,10,10,-841.3401005792414,-841.3401005792414,-841.3401005792414,213.22325434483378
316,106.20110152720459,104.20110152720459,106.20110152720459,2.0,buy,True,1,10,9,9,-841.3401005792414,-735.1389990520368,-735.1389990520368,220.67091469280456
317,106.46342356091387,104.56342356091386,106.56342356091386,2.0,none,False,0,9,9,9,-735.1389990520368,-735.1389990520368,-735.1389990520368,223.03181299618802
318,107.4582754068263,105.5582754068263,107.5582754068263,2.0,none,False,0,9,9,9,-735.1389990520368,-735.1389990520368,-735.1389990520368,231.98547960939993
319,107.32621835067255,105.42621835067254,107.42621835067254,2.0,sell,True,1,9,10,10,-735.1389990520368,-840.5652174027093,-840.5652174027093,232.69696610401616
320,108.07137681588672,106.07137681588672,108.07137681588672,2.0,sell,True,1,10,11,11,-840.5652174027093,-946.6365942185961,-946.6365942185961,242.14855075615776
321,108.87822493998769,106.7782249399877,108.7782249399877,2.0,sell,True,1,11,12,12,-946.6365942185961,-1053.4148191585837,-1053.4148191585837,253.12388012126848
322,108.4649604919181,106.2649604919181,108.2649604919181,2.0,buy,True,1,12,11,11,-1053.4148191585837,-945.1498586666655,-945.1498586666655,247.96470674443367
323,108.52729312821563,106.42729312821564,108.42729312821564,2.0,sell,True,1,11,12,12,-945.1498586666655,-1051.577151794881,-1051.577151794881,250.75036574370642
324,107.86726042635183,105.66726042635183,107.66726042635183,2.0,sell,True,1,12,13,13,-1051.577151794881,-1157.2444122212328,-1157.2444122212328,245.029973321341
325,108.10668116342667,105.80668116342667,107.80668116342667,2.0,sell,True,1,13,14,14,-1157.2444122212328,-1263.0510933846595,-1263.0510933846595,250.44244290331403
326,107.39291660368369,104.99291660368368,106.99291660368368,2.0,buy,True,1,14,13,13,-1263.0510933846595,-1156.0581767809758,-1156.0581767809758,240.04973906691203
327,106.903570020002,104.603570020002,106.603570020002,2.0,sell,True,1,13,14,14,-1156.0581767809758,-1260.6617468009779,-1260.6617468009779,235.98823347905
328,107.70598886719976,105.30598886719976,107.30598886719976,2.0,buy,True,1,14,13,13,-1260.6617468009779,-1153.355757933778,-1153.355757933778,246.8220973398188
329,107.58944843440739,105.28944843440739,107.28944843440739,2.0,sell,True,1,13,14,14,-1153.355757933778,-1258.6452063681854,-1258.6452063681854,247.60707171351805
330,107.86732583912742,105.46732583912741,107.46732583912741,2.0,buy,True,1,14,13,13,-1258.6452063681854,-1151.177880529058,-1151.177880529058,251.0973553795984
331,108.55793368941262,106.25793368941262,108.25793368941262,2.0,buy,True,1,13,12,12,-1151.177880529058,-1042.9199468396455,-1042.9199468396455,259.775257433306
332,108.52434981153105,106.32434981153105,108.32434981153105,2.0,sell,True,1,12,13,13,-1042.9199468396455,-1149.2442966511765,-1149.2442966511765,261.57225089872713
333,108.67397367188835,106.37397367188835,108.37397367188835,2.0,none,False,0,13,13,13,-1149.2442966511765,-1149.2442966511765,-1149.2442966511765,263.51736108337195
334,108.26443517965488,105.96443517965488,107.96443517965488,2.0,none,False,0,13,13,13,-1149.2442966511765,-1149.2442966511765,-1149.2442966511765,258.193360684337
335,108.58089481151224,106.28089481151224,108.28089481151224,2.0,sell,True,1,13,14,14,-1149.2442966511765,-1255.5251914626888,-1255.5251914626888,264.60733589848246
336,108.95249379698026,106.55249379698026,108.55249379698026,2.0,none,False,0,14,14,14,-1255.5251914626888,-1255.5251914626888,-1255.5251914626888,269.809721695035
337,108.05058229853226,105.65058229853226,107.65058229853226,2.0,buy,True,1,14,13,13,-1255.5251914626888,-1147.8746091641565,-1147.8746091641565,256.782960716763
338,108.85889288031971,106.55889288031972,108.55889288031972,2.0,sell,True,1,13,14,14,-1147.8746091641565,-1254.4335020444762,-1254.4335020444762,269.5909982799999
339,109.07302287664825,106.67302287664825,108.67302287664825,2.0,sell,True,1,14,15,15,-1254.4335020444762,-1361.1065249211244,-1361.1065249211244,274.98881822859926
340,109.31480520290886,106.81480520290886,108.81480520290886,2.0,sell,True,1,15,16,16,-1361.1065249211244,-1467.9213301240334,-1467.9213301240334,281.11555312250835
341,109.63316828354236,107.03316828354237,109.03316828354237,2.0,none,False,0,16,16,16,-1467.9213301240334,-1467.9213301240334,-1467.9213301240334,286.2093624126444
342,109.88966449091616,107.28966449091617,109.28966449091617,2.0,none,False,0,16,16,16,-1467.9213301240334,-1467.9213301240334,-1467.9213301240334,290.3133017306252
343,110.18234570869721,107.58234570869722,109.58234570869722,2.0,buy,True,1,16,15,15,-1467.9213301240334,-1358.3389844153362,-1358.3389844153362,294.3962012151219
344,110.34149331943402,107.84149331943402,109.84149331943402,2.0,none,False,0,15,15,15,-1358.3389844153362,-1358.3389844153362,-1358.3389844153362,296.78341537617416
345,109.52176007092646,107.02176007092646,109.02176007092646,2.0,sell,True,1,15,16,16,-1358.3389844153362,-1465.3607444862628,-1465.3607444862628,286.9874166485606
346,108.87304021181508,106.27304021181509,108.27304021181509,2.0,sell,True,1,16,17,17,-1465.3607444862628,-1571.6337846980778,-1571.6337846980778,279.20789890277865
347,109.81601937423775,107.11601937423775,109.11601937423775,2.0,sell,True,1,17,18,18,-1571.6337846980778,-1678.7498040723156,-1678.7498040723156,297.93854466396397
348,110.47696461337254,107.67696461337255,109.67696461337255,2.0,sell,True,1,18,19,19,-1678.7498040723156,-1786.426768685688,-1786.426768685688,312.6355589683901
349,110.44066027312003,107.54066027312003,109.54066027312003,2.0,none,False,0,19,19,19,-1786.426768685688,-1786.426768685688,-1786.426768685688,311.94577650359247
350,110.93377897455412,108.03377897455411,110.03377897455411,2.0,buy,True,1,19,18,18,-1786.426768685688,-1676.392989711134,-1676.392989711134,320.41503183084
351,111.85956556029187,109.05956556029187,111.05956556029187,2.0,sell,True,1,18,19,19,-1676.392989711134,-1785.452555271426,-1785.452555271426,339.8791903741196
352,112.57984675408952,109.67984675408951,111.67984675408951,2.0,none,False,0,19,19,19,-1785.452555271426,-1785.452555271426,-1785.452555271426,353.56453305627497
353,113.53973123965332,110.63973123965332,112.63973123965332,2.0,none,False,0,19,19,19,-1785.452555271426,-1785.452555271426,-1785.452555271426,371.8023382819872
354,114.14890652769445,111.24890652769444,113.24890652769444,2.0,sell,True,1,19,20,20,-1785.452555271426,-1896.7014617991206,-1896.7014617991206,386.2766687547685
